airtable_record_id,createdTime,Item-ID (SKU),Status Import,Article Name (Displayed),Description,Stock Amount,Stock - Amount Sold,Stock - Remaining,Stock - Status,Source,Category,Supplier,Item-Number (Supplier Logic),Item-Name (Supplier Logic),Item Link (Supplier Logic),Exhibitor Shop - Item (True/False),Exhibitor Shop - Product Visibility,Exhibitor Shop - Item Order,Exhibitor Shop - Purchase note to customer (extern),Exhibitor Shop - Stock Tracking (True/False),Exhibitor Shop - Status,Price - Net EK,Price - Brutto EK,Umlagefähige Kosten,Price - Margin,Price - Minimum,Price - Selling Price (Net),Price Formula Field,VAT rate (%),Exhibitor Shop - Product URL,Exhibitor Shop - Attribute,Exhibitor Shop - Attribute Name,Exhibitor Shop - Attribute Value,Price - Discount Max Range,Price - Discount Max Range (%),Comment (Internal),TO BE CREATED - LINK TO BUNDLE,Product-Data (Bundles),Record_ID,Front Picture (files),Gallery Pictures (files),AI assist (files),Bild (files)
recnTUiWJx9ai8pXN,2025-09-08T11:08:09.000Z,I-51185,,Company Tour Spot - Sales,"75 Minuten Slot 
",3,,3,instock,Hubspot,Company Tours ,,,,,,,,,,,,0,,0.2,0,5900,0,7,,,,,5900,100,,,,recnTUiWJx9ai8pXN,,,,
recnkxODCxLVWVRnH,2025-06-19T13:25:26.000Z,I-25643,,,,,,0,outofstock,,,,,,,,,,,,,,0,,,0,,0,,,,,,0,"{""specialValue"": ""NaN""}",,; ; ,I-39709; I-50131; I-39740,recnkxODCxLVWVRnH,,,,
reco4T6YRRaN3A67U,2026-02-02T10:42:28.000Z,I-40175,Imported,Agency Area Partner (General) ,Partner-Platzierung in der Agency Area inkl. Produktion durch ChefTreff,,,0,outofstock,Hubspot,Standflaeche,,,,,,,,,,,,0,,,0,6900,0,7,,,,,6900,100,,,,reco4T6YRRaN3A67U,,,,
recoSA2vXWI2SAbKZ,2025-06-19T13:25:26.000Z,I-17919,Imported,6-fach mehrfach Steckdose,"Praktische Steckdosenleiste mit sechs Anschlüssen, ideal zur Stromversorgung von Geräten auf deinem Messestand.",100,,100,instock,Messe-Shop,Technik,Mavolin,,,,TRUE,Visible,,,,publish,15,17.849999999999998,,0.2,18,18,18,7,,,,,0,0,,,,recoSA2vXWI2SAbKZ,aigostar-steckdosenleiste-6-fach-mit-an-und-aussch.webp,aigostar-steckdosenleiste-6-fach-mit-an-und-aussch.webp,,4007123624263_1951560101____product__________028499______xx.300dpi.jpg
recpkhB7pqybLE7sJ,2025-09-09T07:15:35.000Z,I-14438,,Abfallpauschale (Eigenbauer),"Fixe Abfallpauschale für selbstgebaute Stände, tägliche Abholung und Entsorgung deines Abfalls von deinem Messestand",,,0,outofstock,Hubspot,Nebenkosten,,,,,,,,,,,,0,,0.2,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,recpkhB7pqybLE7sJ,,,,
recpupsmgUxASsjsw,2026-01-12T12:21:46.000Z,I-79520,Imported,Lunchpaket für Aussteller,"Ein Mittagessen für Aussteller. Gültig für einen Tag und eine Person. 
Inklusive:
- Salatbuffet
- Verschiedene warme Hauptgerichte (Fleisch & Fisch) inklusive je einer vegetarischen & veganen Variante
- Nachspeise",100,,100,instock,Messe-Shop,Essentials,Kaefer,,,,TRUE,Visible,,,,publish,18.06,21.4914,,0.17,21.1302,35,21.1302,7,,,,,13.869800000000001,39.628,,,,recpupsmgUxASsjsw,Buffet_praesentation_auf_event_zum_bestellen_fuer_privat_und_geschaeftlich_mit_fingerfood_und_catering_partyservice.webp,Buffet_praesentation_auf_event_zum_bestellen_fuer_privat_und_geschaeftlich_mit_fingerfood_und_catering_partyservice.webp,,
recq2qWg3s5XXAG0o,2025-06-19T13:25:26.000Z,I-39724,,,,,,0,outofstock,,,,,,,,,,,,,,0,,,0,,0,,,,,,0,"{""specialValue"": ""NaN""}",,,,recq2qWg3s5XXAG0o,,,,
recqXh5Mn8ePWl09p,2026-01-20T12:33:25.000Z,I-76756,Imported,"Holsten Bier alkoholfrei 24x 0,33 ltr","Alkoholfreies Bier, Paket mit 24 Flaschen à 0,33 Liter. ",50,,50,instock,Messe-Shop,Standgastronomie,Kaefer,1699,"Alkoholfreies Bier, Paket mit 24 Flaschen à 0,33 Liter. ",,TRUE,Visible,,,,publish,48.01,57.131899999999995,,0.12,53.7712,53.8,53.7712,7,,,,,0.028799999999996828,0.053531598513005256,,,,recqXh5Mn8ePWl09p,[e-mail entfernt],[e-mail entfernt],,[e-mail entfernt]
recqq8lxlTI51twKB,2026-01-20T12:33:25.000Z,I-12495,Imported,Granini Orangensaft 6x 1 ltr,"Orangensaft, Paket mit 6 Flaschen à 1 Liter. ",50,,50,instock,Messe-Shop,Standgastronomie,Kaefer,1550,"Orangensaft, Paket mit 6 Flaschen à 1 Liter. ",,TRUE,Visible,,,,publish,41.41,49.277899999999995,,0.12,46.3792,46.4,46.3792,7,,,,,0.020800000000001262,0.04482758620689927,,,,recqq8lxlTI51twKB,Granini_Orangensaft_6_x_1l_600x600.jpg,Granini_Orangensaft_6_x_1l_600x600.jpg,,Granini_Orangensaft_6_x_1l_600x600.jpg
recqquuBJTh0SHgHJ,2025-06-23T16:56:05.000Z,I-21363,Imported,Skill & Mindset Stage Speaking,"30 Minuten Slot 
",16,,16,instock,Hubspot,Stage Products,ChefTreff,,,,TRUE,,,,,,,0,,0.2,0,2900,0,7,,,,,2900,100,,,,recqquuBJTh0SHgHJ,,,,
recrF0eqzHmNiwCQb,2025-11-24T08:29:43.000Z,I-95690,Imported,Digital Branding ,"Digitales Branding auf Screens / Projektionen auf der Eventfläche
",10,,10,instock,Hubspot,Branding ,,,,,TRUE,,,,,,,0,,,0,4900,0,7,,,,,4900,100,,,,recrF0eqzHmNiwCQb,,,,
recrk8e32zpLDlJmw,2026-03-23T15:01:43.000Z,I-68706,Imported,Kleine Theke weiß,Brückentisch-Counter St. Tropez weiß L70*B70*H108 cm,2,,2,instock,Messe-Shop,Mobiliar ,PartyRent,60039,Brückentisch-Counter St. Tropez weiß L70*B70*H108 cm,https://www.party.rent/de/product/brückentisch-counter-st.-tropez-weiß-l70-b70-h108-cm-60039,TRUE,Visible,,,,publish,80,95.19999999999999,,0.2,96,96,96,7,,,,,0,0,,,,recrk8e32zpLDlJmw,60039.jpg,60039.jpg,,
recrwdel3tyLn3IDj,2025-06-20T10:54:03.000Z,I-64266,Imported,Host/Hostess (Tagessatz),"Professionelles Servicepersonal für deinen Stand – Begrüßung, Betreuung und Support, nur als Tagessatz buchbar.",10,,10,instock,Messe-Shop,Personal,Simply Fine,,"Tagessatz 10 Stunden, Host/Hostin am Stand eines Partners",,TRUE,Visible,,,,publish,300,357,,0.25,375,375,375,7,,,,,0,0,,,,recrwdel3tyLn3IDj,Simply.jpg,Simply.jpg; simply1.jpg; 250425_13_10_Cheftreff25_PennoAgency_SQ_4 (1).jpg,,
recsFFmQZvb8xa1lm,2025-06-19T15:58:14.000Z,I-59391,,,,,,0,outofstock,,,,,,,,,,,,,,0,,,0,0,0,,,,,,0,"{""specialValue"": ""NaN""}",,,,recsFFmQZvb8xa1lm,,,,
recsVkWlszANOURB1,2025-12-29T16:50:34.000Z,I-88377,Imported,VC-Breakfast Sponsoring,"Co-Sponsoring des VC-Breakfast, ein durch ChefTreff organisiertes Side-Event mit Fokus auf nationale und internationale Venture Capital Vertreter*innen. ",,,0,outofstock,Hubspot,Branding ,,,,,,,,,,,,0,,,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,recsVkWlszANOURB1,,,,
recsddQfuA8msIf6S,2025-06-20T10:38:21.000Z,I-78253,Imported,Billardtisch,Billardtisch am Stand – für entspannte Gespräche und spielerische Interaktion mit Gästen.,2,,2,instock,Messe-Shop,Specials,ChefTreff,,Billard-Tisch 7ft,https://www.kickertischverleih.de/verleih/billard/billard-tisch-7ft,TRUE,Visible,,,,publish,300,357,,0.2,360,360,360,7,,,,,0,0,,,,recsddQfuA8msIf6S,Florida_7ft-fabb99c6.png,Image_January_7_2026_4_42_PM-v1.webp; Image_January_7_2026_4_42_PM-v2.webp; Image_January_7_2026_4_42_PM-v3.webp,Image_January_7_2026_4_42_PM-v1.webp; Image_January_7_2026_4_42_PM-v2.webp; Image_January_7_2026_4_42_PM-v3.webp,
recsgUiTRKtoRyg5K,2025-09-02T08:38:40.000Z,I-13114,Imported,Main Stage Panel,"45 Minuten Slot 
",16,,16,instock,Hubspot,Stage Products,,,,,,,,,,,,0,,0.2,0,16900,0,7,,,,,16900,100,,,,recsgUiTRKtoRyg5K,,,,
recstI7ClBGUpvMdg,2025-06-23T16:51:50.000Z,I-48132,,Branding auf Challenge-Bereich - Roll-Up,"Exklusives Roll-Up mit deinem Branding im Challenge-Bereich, ideale Platzierung mitten im Hackathon-Geschehen.",,,0,outofstock,Hubspot,Hackathon ,Branding,,,,,,,,,,,0,,0.2,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,recstI7ClBGUpvMdg,,,,
recswmeNFGQ0sewfe,2025-06-23T16:54:57.000Z,I-51913,,Gesponsertes Lunch-Paket,"Sponsere ein Lunch-Paket für Teilnehmer, präsentiere deine Marke direkt bei der Verpflegung und im Programmhinweis.",,,0,outofstock,Hubspot,Company Tours ,ChefTreff,,,,,,,,,,,0,,0.2,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,recswmeNFGQ0sewfe,,,,
rectQP9OkBhxzRZmu,2025-06-19T13:25:26.000Z,I-66423,Imported,Apple Ipad 9. Gen,"Leistungsstarkes iPad mit 64GB Speicher, schlankem Design und brillantem Display. Perfekt für digitale Produktdemos oder interaktive Anwendungen auf deinem Messestand. Zuverlässig, vielseitig und stilvoll in Space Grau. WLAN Version",10,,10,instock,Messe-Shop,Technik,Milo,,,"https://www.milo-rental.com/detail/1982/apple_ipad_10,2_zoll_9_gen_64gb_wlan_space_grau_2021_mieten.html",TRUE,Visible,,,,publish,55,65.45,,0.25,68.75,68.8,68.75,7,,,,,0.04999999999999716,0.07267441860464703,,,,rectQP9OkBhxzRZmu,iPad_10.2_inch_Wi-Fi_Space_Gray_PDP_Image_Position-2__DEDE-1024x1024.jpg,Image_January_7_2026_4_41_PM-v1.webp; Image_January_7_2026_4_41_PM-v2.webp; Image_January_7_2026_4_41_PM-v3.webp,Image_January_7_2026_4_41_PM-v1.webp; Image_January_7_2026_4_41_PM-v2.webp; Image_January_7_2026_4_41_PM-v3.webp,
recu2zZImt6013s6G,2025-09-17T12:24:38.000Z,I-28763,,Stage Branding - Skills & Mindset Stage,"Das Bühnenbranding beinhaltet eine komplette Bühne im Design des Partners - produziert und umgesetzt durch ChefTreff inklusive visueller Gestaltung. 
",,,0,outofstock,Hubspot,Branding ,,,,,,,,,,,,0,,,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,recu2zZImt6013s6G,,,,
recuU9S8FaPa8EzBy,2025-06-19T13:25:26.000Z,I-45048,Imported,Apple MacBook Air 2018,"Leicht, leistungsstark und mit brillantem Retina-Display – das MacBook Air 2018 ist ideal für Präsentationen oder als Arbeitsgerät auf dem Messestand. Mit 8GB RAM bietet es reibungslose Performance im schlanken Design.",10,,10,instock,Messe-Shop,Technik,Milo,,,"https://www.milo-rental.com/detail/2167/macbook_air_13,3_zoll_2018_space_grau_mieten.html",TRUE,Visible,,,,publish,73,86.86999999999999,,0.25,91.25,91.3,91.25,7,,,,,0.04999999999999716,0.054764512595834786,,,,recuU9S8FaPa8EzBy,mbam2spacegrau2.jpg,Image_January_7_2026_4_42_PM-v1.webp; Image_January_7_2026_4_42_PM-v2.webp; Image_January_7_2026_4_42_PM-v3.webp,Image_January_7_2026_4_42_PM-v1.webp; Image_January_7_2026_4_42_PM-v2.webp; Image_January_7_2026_4_42_PM-v3.webp,
recuWKKuawcxjdhIq,2026-02-10T08:44:16.000Z,I-18802,Imported,Styropor Kühl-Kiste,"Wenn ihr Eiswürfel über einen längeren Zeitraum benötigt, bestellt euch bitte diese Kiste dazu.",30,,30,instock,Messe-Shop,Standgastronomie,Kaefer,,,,TRUE,Visible,,,,publish,13,15.469999999999999,,0.2,15.6,13,15.6,7,,,,,-2.5999999999999996,-20,,,,recuWKKuawcxjdhIq,Stryorpor.jpg,Stryorpor.jpg,,
recufpLhAEsoNNoVf,2025-06-20T11:04:12.000Z,I-42411,,"Stand mit Lagerraum (abschließbar, 1–2 m²)","Zusätzlicher, abschließbarer Lagerraum (1–2 m²), sicherer Stauraum direkt an deinem Stand.",,,0,outofstock,Hubspot,Standbau ,Messebau,,,,,,,,,,,0,,0.2,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,recufpLhAEsoNNoVf,,,,
recurWL3jjDqIyNuc,2025-06-19T13:25:26.000Z,I-96915,Imported,Presenter,Kompakter Presenter für kabellose und professionelle Präsentationen – einfach und effizient bedienbar.,40,,40,instock,Messe-Shop,Technik,Milo,,,https://www.milo-rental.com/detail/1003/logitech_presenter_mieten.html,TRUE,Visible,,,,publish,12.5,14.875,,0.2,15,15,15,7,,,,,0,0,,,,recurWL3jjDqIyNuc,1003_mittel_newsletter.jpg,Image_January_8_2026_2_42_PM-v1.webp; Image_January_8_2026_2_42_PM-v2.webp; Image_January_8_2026_2_42_PM-v3.webp,Image_January_8_2026_2_42_PM-v1.webp; Image_January_8_2026_2_42_PM-v2.webp; Image_January_8_2026_2_42_PM-v3.webp,
recv8n19brRsxLFjE,2025-06-23T16:55:05.000Z,I-26920,,Company Tour Spot - Logistik,"75 Minuten Slot 
",3,,3,instock,Hubspot,Company Tours ,ChefTreff,,,,,,,,,,,0,,0.2,0,5900,0,7,,,,,5900,100,,,,recv8n19brRsxLFjE,,,,
recw3AsBAL7ELAK33,2026-03-27T15:09:45.000Z,I-31357,Imported,Popcorn 1000x Portionen,,1,,1,instock,Messe-Shop,Standgastronomie,Kaefer,-,-,-,TRUE,Search,,,,publish,1000,1190,,,1000,1200,1000,7,,,,,200,16.666666666666664,,,,recw3AsBAL7ELAK33,,,,
recw7CxtASIgRc2N1,2026-01-20T12:56:50.000Z,I-47025,Imported,"Käfer Chardonnay Sekt Brut (6x 0,75 ltr)","Sekt, brut, 6er-Paket",50,,50,instock,Messe-Shop,Standgastronomie,Kaefer,45039,"Sekt, brut, 6er-Paket",,TRUE,Visible,,,,publish,150.01,178.51189999999997,,0.12,168.0112,168,168.0112,7,,,,,-0.01120000000000232,-0.006666666666668047,,,,recw7CxtASIgRc2N1,45039_resized.jpg,45039_resized.jpg,,
recwDKFUf1n7Ff3cC,2025-07-24T10:32:38.000Z,I-37685,,Abfall + Entsorgung pro m³ ,"Tägliche Abholung und Entsorgung deines Abfalls von deinem Messestand
",,,0,outofstock,Hubspot,Nebenkosten,ChefTreff,,,,,,,,,,285.85,340.1615,,0.2,343.02000000000004,,343.02000000000004,7,,,,,-343.02000000000004,"{""specialValue"": ""-Infinity""}",,,,recwDKFUf1n7Ff3cC,,,,
recx9w0PlHdASZklK,2026-01-20T12:33:25.000Z,I-68732,Imported,Fürst Bismarck Apfelschorle 12x 1 ltr Kasten,"Apfelschorle, Paket mit 12 Flaschen à 1 Liter.",50,,50,instock,Messe-Shop,Standgastronomie,Kaefer,1545,"Apfelschorle, Paket mit 12 Flaschen à 1 Liter.",,TRUE,Visible,,,,publish,45.61,54.2759,,0.12,51.083200000000005,51.1,51.083200000000005,7,,,,,0.016799999999996373,0.03287671232876002,,,,recx9w0PlHdASZklK,5d128fbc-bdce-427c-b3d2-a00a36fe3f62.png,5d128fbc-bdce-427c-b3d2-a00a36fe3f62.png,,5d128fbc-bdce-427c-b3d2-a00a36fe3f62.png
recxJJqxJYHyJle4D,2025-06-19T13:25:26.000Z,I-22171,,,,,,0,outofstock,,,,,,,,,,,,,,0,,,0,,0,,,,,,0,"{""specialValue"": ""NaN""}",,,,recxJJqxJYHyJle4D,,,,
recxUOMFZi0K5lxxZ,2025-09-17T12:16:15.000Z,I-84869,Imported,Eigenproduktion Stand - General (9qm) ,"Dieser Stand inkludiert: 
- 9qm Grundfläche 
- Stromanschluss (230V) 
- Standbeleuchtung
- Standreinigung (Einmalig vor erstem Öffnungstag)",50,,50,instock,Hubspot,Standflaeche,,,,,,,,,,,,0,,,0,9900,0,7,,,,,9900,100,,,,recxUOMFZi0K5lxxZ,,,,
recxjr9COaNGpKv02,2026-01-20T12:33:25.000Z,I-76209,Imported,"Holsten Pilsener 24x 0,33 ltr ","Holsten Pilsener, Paket mit 24 Flaschen à 0,33 Liter.",50,,50,instock,Messe-Shop,Standgastronomie,Kaefer,4863,"Holsten Pilsener, Paket mit 24 Flaschen à 0,33 Liter.",,TRUE,Visible,,,,publish,48.01,57.131899999999995,,0.12,53.7712,53.8,53.7712,7,,,,,0.028799999999996828,0.053531598513005256,,,,recxjr9COaNGpKv02,HOLSTEN_24x500ml_CRATE_PILSENER_VISUAL1.png,HOLSTEN_24x500ml_CRATE_PILSENER_VISUAL1.png,,HOLSTEN_24x500ml_CRATE_PILSENER_VISUAL1.png
recyBP1SPXnXAyfTZ,2025-06-20T10:59:41.000Z,I-42678,,Extra-Stromanschluss 16A,"Zusätzlicher Stromanschluss 16A, für Geräte mit mittlerem Energiebedarf, zuverlässig und sicher.",,,0,outofstock,Hubspot, Infrastruktur – Versorgung & Anschluesse,CCH,,,,FALSE,,,,,,65,77.35,,0.2,78,,78,7,,,,,-78,"{""specialValue"": ""-Infinity""}",,,I-91411,recyBP1SPXnXAyfTZ,,,,
recyM05rWHiG26uCn,2025-06-23T16:51:01.000Z,I-24018,,Gewinner-Scheck mit Logo,"Platzierung deines Logos auf dem Gewinner-Scheck
",,,0,outofstock,Hubspot,Hackathon ,Branding,,,,,,,,,,,0,,0.2,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,recyM05rWHiG26uCn,,,,
recyQNfqEoUU5AFcY,2025-06-20T11:58:05.000Z,I-20943,,Deckenbanner (beidseitig),"Beidseitig bedrucktes Deckenbanner, nutze Fläche für Werbespruch oder Standhinweis, sichtbar aus allen Richtungen.",,,0,outofstock,Hubspot,Branding ,Fetzer,,,,TRUE,,,,,,955.8,1137.4019999999998,,0.2,1146.9599999999998,,1146.9599999999998,7,,,,,-1146.9599999999998,"{""specialValue"": ""-Infinity""}",,,,recyQNfqEoUU5AFcY,,,,
recyQhwPGFEqqdrHm,2025-06-19T13:25:26.000Z,I-39953,Imported,Kleiner Olivenbaum mit Kugel,"Eleganter, schlank wachsender Olivenbaum in kompakter Größe. Perfekt, um mediterranes Flair auf deinen Messestand zu bringen. Pflegeleicht und ein echter Hingucker! Inkl. schickem Korb als Topf.",10,,10,instock,Messe-Shop,Pflanzen,Pflanzen Ludwig,,Kleiner Olivenbaum mit Kugel (mit Korbtopf),https://www.pflanzenvermietung-ludwig.de/pflanzenverleih/mietpflanzen.html,TRUE,Visible,,,,publish,90,107.1,,0.2,108,108,108,7,,,,,0,0,,,,recyQhwPGFEqqdrHm,Design-ohne-Titel-52-819x1024.png,Image_January_7_2026_4_23_PM-v1.webp; Image_January_7_2026_4_23_PM-v2.webp; Image_January_7_2026_4_23_PM-v3.webp,Image_January_7_2026_4_23_PM-v1.webp; Image_January_7_2026_4_23_PM-v2.webp; Image_January_7_2026_4_23_PM-v3.webp,91xF2cxbgEL.jpg
recySadTYFTSdtcV0,2025-06-20T11:54:38.000Z,I-88010,,Bodenaufkleber  ,"Marketingmaßnahme direkt am Boden, verweise mit einem auffälligen Bodenaufkleber in der Halle auf Dich. ",,,0,outofstock,Hubspot,Branding ,Fetzer,,,,TRUE,,,,,,99,117.80999999999999,,0.2,118.8,,118.8,7,,,,,-118.8,"{""specialValue"": ""-Infinity""}",,,,recySadTYFTSdtcV0,,,,
reczmMZ3cs9Yqar8I,2025-06-23T16:55:27.000Z,I-61855,,Aftermovie-Platzierung (Tour-Cut + Logo),,,,0,outofstock,Hubspot,Company Tours ,Branding,,,,,,,,,,,0,,0.2,0,,0,7,,,,,0,"{""specialValue"": ""NaN""}",,,,reczmMZ3cs9Yqar8I,,,,
